,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14704.000,"Putnam, Andrew",0.793,0.074,0.000,0.931,21.388,0.007,204.000,0.738,0.050,0.000,0.959,31.586,0.024,340.000,0.877,0.053,0.000,0.961,18.993,-0.029,76.000,0.370,0.040,0.000,0.949,60.005,0.013,99.000,0.451,0.045,0.000,0.983,45.413,0.020,176.000,0.548,0.016,0.000,0.934,37.911,-0.043,61.000
,18770.000,"Rozner, Antoine",0.804,0.087,0.000,0.954,21.727,0.021,219.000,0.705,0.052,0.000,0.957,29.690,0.024,328.000,0.874,0.117,0.000,0.983,17.554,0.033,60.000,0.299,0.042,0.000,0.975,62.576,-0.015,120.000,0.524,0.068,0.000,0.969,40.552,0.085,162.000,0.566,0.059,0.000,0.950,38.584,-0.009,101.000
,20766.000,"Brown, Dan",,,,,,,,0.680,0.052,1.000,0.966,28.577,0.024,58.000,0.789,0.000,1.000,0.818,23.134,-0.087,11.000,,,,,,,,,,,,,,,0.502,0.043,0.000,0.739,45.420,-0.141,23.000
,21554.000,"Poston, J.T.",0.810,0.062,0.000,0.951,21.346,0.004,305.000,0.729,0.048,0.000,0.958,29.854,0.024,456.000,0.817,0.060,0.000,0.920,19.427,-0.048,100.000,0.322,0.094,0.000,0.993,55.737,0.067,138.000,0.449,0.041,0.000,0.963,47.171,0.014,242.000,0.540,0.054,0.000,0.928,39.607,-0.020,111.000
,11676.000,"Finau, Tony",0.831,0.066,0.000,0.946,20.870,0.013,259.000,0.685,0.073,0.000,0.944,30.085,0.023,358.000,0.813,0.105,0.000,0.895,18.745,-0.014,57.000,0.387,0.097,0.000,0.948,50.887,0.025,134.000,0.454,0.080,0.000,0.926,45.043,-0.017,188.000,0.565,0.020,0.000,0.960,40.077,-0.033,99.000
,20722.000,"Schmid, Matti",0.726,0.053,0.000,0.907,24.760,-0.042,227.000,0.730,0.065,0.000,0.938,30.215,0.023,356.000,0.812,0.042,0.000,0.915,18.253,-0.056,71.000,0.374,0.069,0.000,0.983,54.384,0.031,116.000,0.556,0.072,0.000,0.961,42.142,0.032,153.000,0.582,0.058,0.000,0.964,37.871,0.012,139.000
,12808.000,"Grillo, Emiliano",0.803,0.096,0.000,0.949,20.762,0.023,334.000,0.689,0.066,0.000,0.950,30.227,0.022,456.000,0.856,0.123,0.000,0.963,14.993,0.069,81.000,0.332,0.069,0.000,0.921,58.351,-0.050,101.000,0.510,0.068,0.000,0.968,40.732,0.049,222.000,0.545,0.052,0.000,0.974,37.966,0.010,116.000
,13126.000,"Taylor, Nick",0.853,0.065,0.000,0.945,21.350,0.022,293.000,0.715,0.057,0.000,0.953,29.391,0.022,401.000,0.819,0.143,0.000,0.886,18.682,0.012,70.000,0.324,0.074,0.000,0.975,62.728,0.015,122.000,0.524,0.053,0.000,0.951,45.397,0.035,243.000,0.545,0.043,0.000,0.935,33.037,-0.019,92.000
,17881.000,"Yu, Kevin",0.845,0.071,0.000,0.947,21.792,0.018,281.000,0.715,0.048,0.000,0.960,29.441,0.022,400.000,0.838,0.078,0.000,0.956,17.736,-0.009,90.000,0.339,0.047,0.000,0.945,58.410,-0.040,128.000,0.510,0.051,0.000,0.972,41.877,0.048,216.000,0.499,0.051,0.000,0.949,41.712,-0.049,137.000
,28635.000,"McCarty, Matt",0.771,0.067,0.000,0.944,22.799,-0.019,285.000,0.662,0.081,0.000,0.945,29.007,0.022,384.000,0.830,0.089,0.000,0.950,16.147,0.034,101.000,0.378,0.057,0.000,0.926,64.943,0.001,122.000,0.435,0.036,0.000,0.937,45.274,-0.034,222.000,0.611,0.093,0.000,0.935,35.926,0.047,107.000
,29767.000,"Gerard, Ryan",0.789,0.072,0.000,0.944,22.516,-0.007,305.000,0.669,0.054,0.000,0.969,30.157,0.022,484.000,0.813,0.074,0.000,0.968,17.569,-0.012,95.000,0.389,0.086,0.000,0.964,60.802,0.028,139.000,0.471,0.085,0.000,0.996,37.916,0.073,248.000,0.564,0.107,0.000,0.975,34.762,0.062,122.000
,10419.000,"Noren, Alex",0.757,0.070,0.000,0.930,21.891,-0.010,128.000,0.713,0.056,0.000,0.954,29.638,0.021,197.000,0.798,0.060,0.000,0.960,20.506,-0.094,50.000,0.389,0.077,0.000,0.985,57.013,0.080,65.000,0.428,0.059,0.000,0.975,42.731,0.019,118.000,0.539,0.075,0.000,0.900,40.912,-0.007,40.000
,14698.000,"Bramlett, Joseph",0.767,0.097,0.000,0.944,20.573,0.029,124.000,0.733,0.072,0.000,0.940,31.345,0.020,166.000,0.788,0.095,0.000,0.952,17.891,-0.037,42.000,0.296,0.016,0.000,0.921,66.642,-0.062,63.000,0.525,0.060,0.000,0.940,40.801,0.031,83.000,0.569,0.057,0.000,0.943,43.536,0.000,87.000
,16243.000,"Koepka, Brooks",,,,,,,,0.615,0.105,1.000,0.912,30.048,0.020,57.000,0.831,0.077,1.000,0.923,16.383,-0.062,13.000,0.239,0.042,1.000,0.958,80.111,-0.037,24.000,0.641,0.143,1.000,0.914,46.239,0.121,35.000,,,,,,,
,19195.000,"Rahm, Jon",0.892,0.044,1.000,0.911,20.194,0.027,45.000,0.717,0.076,0.000,0.978,28.738,0.020,92.000,0.809,0.056,0.000,0.944,19.110,-0.047,18.000,0.456,0.115,0.000,1.000,48.391,0.131,26.000,0.547,0.019,0.000,0.981,37.067,0.069,52.000,0.607,0.050,0.000,0.950,42.861,-0.014,20.000
,19870.000,"McCarthy, Denny",0.843,0.050,0.000,0.963,21.132,-0.004,320.000,0.718,0.048,0.000,0.954,31.316,0.020,482.000,0.884,0.091,0.000,0.960,17.552,-0.006,99.000,0.343,0.048,0.000,0.946,62.647,-0.001,167.000,0.480,0.054,0.000,0.971,46.205,0.022,239.000,0.601,0.084,0.000,0.958,33.040,0.044,95.000
,15004.000,"Kim, Chan",0.803,0.050,0.000,0.941,23.319,-0.004,219.000,0.703,0.047,0.000,0.950,30.809,0.019,299.000,0.831,0.115,0.000,0.967,15.362,0.048,61.000,0.383,0.044,0.000,0.965,57.462,0.026,113.000,0.478,0.048,0.000,0.939,48.856,0.001,147.000,0.519,0.060,0.000,0.948,38.279,-0.011,116.000
,5716.000,"Harrington, Padraig",0.685,0.024,1.000,0.902,27.977,-0.100,41.000,0.660,0.050,0.000,0.975,31.081,0.018,80.000,,,,,,,,0.403,0.033,0.000,1.000,50.562,0.052,30.000,0.381,0.051,0.000,0.974,43.560,-0.018,39.000,0.588,0.120,0.000,0.880,39.520,0.041,25.000
,13997.000,"Svensson, Adam",0.802,0.065,0.000,0.940,21.108,0.009,217.000,0.695,0.051,0.000,0.960,29.939,0.018,352.000,0.826,0.038,0.000,0.923,19.665,-0.044,78.000,0.326,0.042,0.000,0.967,64.831,-0.043,120.000,0.501,0.066,0.000,0.958,43.413,0.027,167.000,0.531,0.059,0.000,0.912,39.471,-0.020,102.000
,20730.000,"Perez, Victor",0.847,0.076,0.000,0.966,22.189,0.016,237.000,0.697,0.034,0.000,0.963,30.692,0.018,408.000,0.888,0.072,0.000,0.928,19.286,-0.036,69.000,0.462,0.026,0.000,0.965,55.878,0.044,114.000,0.483,0.051,0.000,0.968,44.380,0.008,217.000,0.629,0.098,0.000,0.967,34.629,0.096,123.000
,23816.000,"Valimaki, Sami",0.811,0.102,0.000,0.955,21.695,0.029,244.000,0.688,0.049,0.000,0.963,29.317,0.018,410.000,0.865,0.138,0.000,0.923,18.122,-0.009,65.000,0.404,0.038,0.000,0.970,60.134,0.033,132.000,0.512,0.049,0.000,0.978,42.647,0.044,185.000,0.649,0.085,0.000,0.943,38.208,0.027,106.000
,18079.000,"Niemann, Joaquin",0.818,0.073,1.000,0.951,20.626,-0.018,41.000,0.789,0.030,1.000,0.985,27.014,0.017,66.000,,,,,,,,0.440,0.091,1.000,1.000,58.124,0.078,22.000,0.470,0.119,0.000,1.000,32.877,0.135,42.000,0.693,0.125,0.000,0.938,24.017,0.119,16.000
,24550.000,"Ghim, Doug",0.807,0.066,0.000,0.948,21.099,0.017,290.000,0.691,0.047,0.000,0.963,31.029,0.016,382.000,0.896,0.108,0.000,0.964,14.826,0.070,111.000,0.373,0.053,0.000,0.965,60.775,0.015,113.000,0.472,0.068,0.000,0.942,42.856,0.010,190.000,0.625,0.063,0.000,0.952,38.587,0.017,126.000
,28270.000,"Dunlap, Nick",0.747,0.066,0.000,0.912,22.438,-0.030,228.000,0.671,0.064,0.000,0.956,29.629,0.016,298.000,0.876,0.093,0.000,0.933,15.693,0.025,75.000,0.460,0.096,0.000,0.973,54.618,0.077,146.000,0.516,0.053,0.000,0.927,44.046,0.018,151.000,0.551,0.120,0.000,0.937,39.625,0.016,142.000
,21407.000,"Reitan, Kristoffer",,,,,,,,0.730,0.057,1.000,0.943,29.490,0.015,53.000,0.761,0.077,1.000,0.846,18.315,-0.040,13.000,,,,,,,,0.352,0.065,1.000,0.935,45.090,-0.073,31.000,0.424,0.111,0.000,0.944,35.316,0.012,18.000
,23475.000,"Novak, Andrew",0.786,0.071,0.000,0.922,21.600,-0.001,296.000,0.676,0.048,0.000,0.954,29.593,0.015,454.000,0.859,0.068,0.000,0.941,15.859,0.033,118.000,0.316,0.055,0.000,0.956,65.596,0.007,183.000,0.424,0.049,0.000,0.943,43.235,-0.010,245.000,0.519,0.036,0.000,0.934,40.916,-0.048,137.000
,23604.000,"Clark, Wyndham",0.777,0.101,0.000,0.927,21.631,0.013,287.000,0.699,0.046,0.000,0.951,29.465,0.015,349.000,0.814,0.087,0.000,0.930,16.756,0.016,115.000,0.310,0.053,0.000,0.932,69.973,-0.056,132.000,0.496,0.050,0.000,0.941,46.457,0.009,202.000,0.615,0.068,0.000,0.945,35.422,0.034,146.000
,14926.000,"Malnati, Peter",0.735,0.054,0.000,0.897,22.959,-0.044,185.000,0.689,0.060,0.000,0.956,31.671,0.014,251.000,0.806,0.068,0.000,0.905,19.953,-0.052,74.000,0.305,0.079,0.000,0.971,69.826,-0.025,140.000,0.318,0.044,0.000,0.898,54.101,-0.126,137.000,0.582,0.049,0.000,0.951,35.787,0.007,162.000
,15651.000,"Ventura, Kris",0.807,0.050,0.000,0.954,23.084,-0.025,262.000,0.716,0.043,0.000,0.957,30.811,0.014,324.000,0.896,0.064,0.000,0.979,19.765,-0.039,94.000,0.384,0.020,0.000,0.970,54.936,0.003,100.000,0.436,0.053,0.000,0.942,45.194,-0.012,171.000,0.473,0.053,0.000,0.969,39.352,-0.028,131.000
,22002.000,"Dumont De Chassart, Adrien",,,,,,,,0.711,0.019,1.000,0.981,30.859,0.014,53.000,0.891,0.091,1.000,1.000,15.796,0.011,11.000,0.198,0.000,1.000,1.000,73.852,-0.101,22.000,,,,,,,,0.500,0.143,0.000,1.000,38.362,0.059,21.000
,11460.000,"Manassero, Matteo",0.829,0.088,0.000,0.968,18.969,0.064,125.000,0.666,0.045,0.000,0.959,31.272,0.013,222.000,0.926,0.073,0.000,1.000,17.498,0.026,41.000,0.238,0.023,0.000,0.954,70.094,-0.087,87.000,0.414,0.055,0.000,0.938,49.746,-0.031,128.000,0.683,0.059,0.000,0.961,31.021,0.054,51.000
,16394.000,"Jaeger, Stephan",0.759,0.087,0.000,0.913,20.488,-0.003,288.000,0.712,0.059,0.000,0.949,29.748,0.013,376.000,0.887,0.200,0.000,0.957,15.225,0.092,70.000,0.386,0.080,0.000,0.977,60.734,0.055,174.000,0.450,0.053,0.000,0.937,44.082,-0.008,207.000,0.526,0.079,0.000,0.927,39.150,0.004,151.000
,27183.000,"Salinda, Isaiah",0.811,0.058,0.000,0.951,22.512,-0.002,223.000,0.721,0.041,0.000,0.959,30.335,0.013,294.000,0.848,0.118,0.000,0.934,18.798,-0.005,76.000,0.271,0.053,0.000,0.936,62.303,-0.039,94.000,0.407,0.064,0.000,0.948,45.445,-0.027,172.000,0.493,0.048,0.000,0.904,39.562,-0.062,104.000
,28159.000,"Meissner, Mac",0.816,0.070,0.000,0.967,20.823,0.035,271.000,0.714,0.051,0.000,0.965,31.014,0.013,375.000,0.814,0.052,0.000,0.948,18.263,-0.015,77.000,0.287,0.043,0.000,0.935,56.078,-0.001,138.000,0.450,0.063,0.000,0.984,43.246,0.021,191.000,0.529,0.079,0.000,0.960,37.461,0.005,126.000
,28473.000,"Ballester, Jose Luis",,,,,,,,0.650,0.038,1.000,0.923,33.303,0.013,52.000,0.844,0.000,1.000,0.923,29.208,-0.121,13.000,0.344,0.087,1.000,1.000,43.217,0.066,23.000,0.421,0.032,1.000,0.935,46.146,0.000,31.000,0.520,0.071,1.000,0.929,40.500,-0.037,14.000
,13764.000,"Parry, John",0.811,0.100,1.000,0.920,21.903,0.023,50.000,0.765,0.046,0.000,0.920,33.470,0.011,87.000,0.922,0.308,1.000,1.000,13.118,0.186,13.000,0.470,0.043,1.000,1.000,54.937,0.060,23.000,0.408,0.044,0.000,0.956,45.538,-0.024,45.000,0.604,0.000,1.000,1.000,40.199,-0.083,11.000
,23323.000,"MacIntyre, Robert",0.802,0.061,0.000,0.936,22.293,-0.013,330.000,0.687,0.072,0.000,0.954,29.879,0.011,433.000,0.903,0.079,0.000,0.966,18.442,-0.027,89.000,0.377,0.078,0.000,0.955,56.566,0.035,154.000,0.481,0.049,0.000,0.963,39.351,0.034,246.000,0.670,0.083,0.000,0.951,33.842,0.078,144.000
,27774.000,"Gotterup, Chris",0.823,0.067,0.000,0.941,22.908,-0.004,253.000,0.698,0.054,0.000,0.935,30.770,0.011,386.000,0.854,0.061,0.000,0.929,19.771,-0.033,98.000,0.379,0.081,0.000,0.946,57.733,0.037,149.000,0.456,0.079,0.000,0.931,47.588,-0.017,203.000,0.561,0.061,0.000,0.945,41.774,-0.003,181.000
,27900.000,"Potgieter, Aldrich",0.792,0.081,0.000,0.938,21.375,0.020,160.000,0.693,0.055,0.000,0.950,31.542,0.011,219.000,0.788,0.083,0.000,0.917,19.392,-0.038,60.000,0.293,0.059,0.000,0.941,65.751,-0.055,68.000,0.482,0.074,0.000,0.935,45.901,-0.002,108.000,0.554,0.031,0.000,0.918,39.474,-0.048,97.000
,7961.000,"Reavie, Chez",0.764,0.062,0.000,0.891,22.995,-0.014,64.000,0.640,0.074,0.000,0.947,30.606,0.010,95.000,0.875,0.111,0.000,0.963,15.539,-0.005,27.000,0.190,0.037,0.000,0.889,76.286,-0.150,27.000,0.448,0.043,0.000,0.978,47.262,-0.031,46.000,0.459,0.156,0.000,0.938,31.539,0.034,32.000
,19190.000,"Hoshino, Rikuya",0.694,0.061,0.000,0.878,26.016,-0.101,82.000,0.661,0.042,0.000,0.945,29.735,0.010,165.000,0.832,0.118,0.000,0.941,16.678,0.025,34.000,0.337,0.072,0.000,0.913,66.529,-0.039,69.000,0.434,0.062,0.000,0.988,41.675,0.027,81.000,0.590,0.000,0.000,0.881,38.443,-0.024,42.000
,23465.000,"Greyserman, Max",0.802,0.065,0.000,0.935,22.057,-0.003,279.000,0.691,0.065,0.000,0.940,32.062,0.010,382.000,0.860,0.045,0.000,0.920,19.193,-0.045,112.000,0.315,0.022,0.000,0.949,68.326,-0.041,138.000,0.476,0.043,0.000,0.962,45.823,0.003,209.000,0.509,0.056,0.000,0.950,39.087,-0.016,160.000
,16715.000,"Ryder, Sam",0.775,0.084,0.000,0.927,23.182,-0.012,261.000,0.684,0.046,0.000,0.949,29.341,0.009,391.000,0.790,0.075,0.000,0.925,19.042,-0.047,80.000,0.443,0.064,0.000,0.968,54.827,0.041,125.000,0.447,0.056,0.000,0.961,43.574,-0.002,180.000,0.544,0.040,0.000,0.944,41.431,-0.037,124.000
,25363.000,"Buckley, Hayden",0.750,0.066,0.000,0.916,23.770,-0.036,166.000,0.667,0.050,0.000,0.950,29.407,0.009,219.000,0.746,0.070,0.000,0.837,20.856,-0.038,43.000,0.257,0.056,0.000,0.944,69.854,-0.023,54.000,0.381,0.021,0.000,0.938,48.139,-0.054,97.000,0.557,0.049,0.000,0.938,37.982,-0.004,81.000
,10091.000,"McIlroy, Rory",0.822,0.081,0.000,0.964,19.088,0.051,197.000,0.665,0.045,0.000,0.955,29.313,0.008,269.000,0.829,0.026,0.000,0.910,16.319,-0.067,78.000,0.397,0.096,0.000,0.991,61.199,0.074,114.000,0.528,0.088,0.000,0.981,39.810,0.075,159.000,0.599,0.097,0.000,0.917,39.196,0.009,145.000
,14509.000,"Dahmen, Joel",0.759,0.076,0.000,0.951,21.735,0.010,224.000,0.654,0.050,0.000,0.932,31.422,0.008,323.000,0.824,0.074,0.000,0.926,17.119,-0.007,68.000,0.324,0.029,0.000,0.971,64.488,0.019,68.000,0.555,0.030,0.000,0.952,43.149,-0.002,166.000,0.548,0.054,0.000,0.989,35.853,0.015,92.000
,19483.000,"Burns, Sam",0.807,0.080,0.000,0.928,20.171,0.026,375.000,0.681,0.068,0.000,0.938,30.196,0.008,483.000,0.818,0.083,0.000,0.932,17.586,-0.005,132.000,0.355,0.066,0.000,0.949,65.048,0.006,136.000,0.431,0.068,0.000,0.917,48.447,-0.038,265.000,0.568,0.039,0.000,0.961,37.913,0.002,128.000
,15330.000,"Griffin, Lanto",0.732,0.086,0.000,0.930,22.876,-0.038,185.000,0.684,0.052,0.000,0.961,30.764,0.007,310.000,0.855,0.045,0.000,0.940,21.560,-0.048,67.000,0.337,0.074,0.000,1.000,48.544,0.035,94.000,0.495,0.094,0.000,0.956,44.770,0.043,159.000,0.563,0.033,0.000,0.956,35.491,0.024,90.000
,24968.000,"Griffin, Ben",0.821,0.044,0.000,0.914,23.543,-0.020,338.000,0.699,0.049,0.000,0.957,30.802,0.007,487.000,0.847,0.121,0.000,0.949,15.255,0.061,99.000,0.365,0.059,0.000,0.973,56.644,0.055,185.000,0.532,0.057,0.000,0.968,43.372,0.050,280.000,0.600,0.084,0.000,0.927,38.446,0.022,179.000
,11451.000,"Garnett, Brice",0.808,0.046,0.000,0.933,22.465,-0.007,240.000,0.706,0.055,0.000,0.951,31.476,0.006,326.000,0.783,0.057,0.000,0.914,19.105,-0.033,70.000,0.341,0.032,0.000,0.904,68.959,-0.069,94.000,0.423,0.023,0.000,0.922,47.208,-0.012,128.000,0.607,0.024,0.000,0.939,42.270,-0.032,82.000
,26651.000,"Young, Cameron",0.777,0.089,0.000,0.915,20.591,0.034,316.000,0.676,0.061,0.000,0.944,29.293,0.006,412.000,0.821,0.072,0.000,0.928,18.150,-0.031,111.000,0.395,0.073,0.000,0.942,59.244,0.028,137.000,0.403,0.050,0.000,0.954,49.311,-0.053,240.000,0.608,0.062,0.000,0.933,37.686,0.014,194.000
,28469.000,"Highsmith, Joe",0.734,0.085,0.000,0.908,22.740,-0.020,272.000,0.670,0.070,0.000,0.938,30.775,0.006,400.000,0.784,0.075,0.000,0.912,18.971,-0.046,80.000,0.309,0.073,0.000,0.967,56.585,0.012,123.000,0.428,0.071,0.000,0.967,44.386,0.003,184.000,0.521,0.070,0.000,0.944,39.062,-0.038,142.000
,15980.000,"Lipsky, David",0.795,0.078,0.000,0.927,20.728,0.026,232.000,0.658,0.048,0.000,0.939,30.853,0.005,293.000,0.798,0.085,0.000,0.949,18.507,-0.010,59.000,0.318,0.044,0.000,0.956,63.005,-0.064,91.000,0.492,0.058,0.000,0.968,42.951,0.043,155.000,0.448,0.025,0.000,0.926,40.388,-0.031,81.000
,20706.000,"Wallace, Matt",0.780,0.086,0.000,0.935,22.597,0.008,185.000,0.675,0.052,0.000,0.951,32.379,0.003,325.000,0.838,0.117,0.000,1.000,15.422,0.070,60.000,0.404,0.028,0.000,0.981,52.999,0.023,108.000,0.390,0.013,0.000,0.962,49.213,-0.068,159.000,0.617,0.048,0.000,0.952,39.274,0.008,126.000
,23482.000,"Sigg, Greyson",0.844,0.073,0.000,0.954,20.234,0.049,219.000,0.628,0.052,0.000,0.961,30.492,0.003,330.000,0.956,0.036,0.000,1.000,16.376,0.003,56.000,0.322,0.021,0.000,0.938,58.326,-0.018,97.000,0.541,0.031,0.000,0.992,40.725,0.053,130.000,0.558,0.079,0.000,0.944,35.791,0.002,89.000
,17543.000,"Kim, Michael",0.801,0.089,0.000,0.959,19.133,0.047,315.000,0.677,0.043,0.000,0.945,30.321,0.002,492.000,0.832,0.085,0.000,0.983,16.728,0.007,117.000,0.400,0.095,0.000,0.961,55.940,0.059,179.000,0.452,0.065,0.000,0.966,46.331,-0.010,261.000,0.581,0.066,0.000,0.949,35.301,0.032,136.000
,8825.000,"Harman, Brian",0.813,0.084,0.000,0.967,20.965,0.028,333.000,0.664,0.056,0.000,0.942,29.565,0.000,468.000,0.906,0.136,0.000,0.975,14.486,0.096,118.000,0.354,0.060,0.000,0.955,64.743,-0.003,134.000,0.466,0.054,0.000,0.934,47.632,-0.030,257.000,0.617,0.045,0.000,0.962,35.150,0.020,133.000
,14181.000,"Detry, Thomas",0.822,0.092,0.000,0.950,20.760,0.021,303.000,0.704,0.068,0.000,0.951,31.853,0.000,370.000,0.803,0.060,0.000,0.890,19.193,-0.020,100.000,0.400,0.071,0.000,0.968,56.693,0.040,156.000,0.481,0.033,0.000,0.926,48.202,-0.034,215.000,0.463,0.061,0.000,0.913,42.413,-0.071,115.000
,17032.000,"Tosti, Alejandro",0.692,0.071,0.000,0.955,22.773,-0.031,156.000,0.650,0.056,0.000,0.944,30.395,0.000,197.000,0.741,0.048,0.000,0.905,20.721,-0.071,42.000,0.317,0.050,0.000,0.960,59.991,-0.031,100.000,0.477,0.118,0.000,0.935,42.565,0.018,93.000,0.606,0.071,0.000,0.953,30.716,0.059,85.000
,16333.000,"Hubbard, Mark",0.751,0.070,0.000,0.926,22.422,-0.016,299.000,0.662,0.056,0.000,0.944,30.997,-0.001,413.000,0.844,0.083,0.000,0.958,17.445,-0.024,96.000,0.388,0.029,0.000,0.986,57.516,0.017,138.000,0.535,0.088,0.000,0.980,43.119,0.043,204.000,0.527,0.053,0.000,0.887,39.734,-0.039,151.000
,25003.000,"Walker, Danny",0.782,0.073,0.000,0.945,22.959,0.005,165.000,0.677,0.056,0.000,0.960,31.639,-0.001,249.000,0.756,0.106,0.000,0.909,19.183,-0.052,66.000,0.251,0.065,0.000,0.935,63.613,-0.045,93.000,0.379,0.032,0.000,0.911,46.673,-0.075,124.000,0.663,0.081,0.000,0.943,34.075,0.076,123.000
,29279.000,"Suber, Jackson",0.790,0.071,0.000,0.939,23.370,0.002,197.000,0.693,0.051,0.000,0.956,31.197,-0.001,275.000,0.814,0.078,0.000,0.961,18.049,-0.004,77.000,0.325,0.032,0.000,0.926,59.647,-0.053,94.000,0.512,0.073,0.000,0.967,39.605,0.039,150.000,0.548,0.051,0.000,0.949,40.137,-0.022,138.000
,13508.000,"Vegas, Jhonattan",0.821,0.052,0.000,0.924,23.729,-0.018,210.000,0.668,0.073,0.000,0.944,31.709,-0.002,341.000,0.837,0.082,0.000,0.945,18.473,-0.019,73.000,0.391,0.063,0.000,0.951,67.115,0.019,142.000,0.486,0.064,0.000,0.960,42.454,0.019,173.000,0.601,0.034,0.000,0.941,36.593,0.023,119.000
,24766.000,"Kim, Tom",0.796,0.076,0.000,0.951,20.363,0.020,264.000,0.647,0.061,0.000,0.918,31.000,-0.002,441.000,0.838,0.112,0.000,0.918,17.098,0.044,98.000,0.358,0.057,0.000,0.943,65.653,-0.010,141.000,0.446,0.042,0.000,0.949,50.502,-0.023,236.000,0.512,0.090,0.000,0.929,37.710,0.015,155.000
,27164.000,"Phillips, Chandler",0.805,0.089,0.000,0.946,21.602,0.011,257.000,0.639,0.061,0.000,0.942,31.008,-0.002,345.000,0.863,0.079,0.000,0.921,16.820,0.004,76.000,0.334,0.039,0.000,0.898,66.383,-0.061,128.000,0.452,0.075,0.000,0.973,44.446,0.007,186.000,0.561,0.104,0.000,0.940,36.208,0.018,134.000
,13367.000,"Merritt, Troy",0.785,0.088,0.000,0.956,19.738,0.038,68.000,0.593,0.033,0.000,0.946,30.089,-0.003,92.000,0.721,0.000,0.000,0.821,19.871,-0.098,28.000,0.269,0.000,0.000,0.939,84.435,-0.119,33.000,0.572,0.067,0.000,0.911,50.920,0.010,45.000,0.532,0.085,0.000,0.936,34.236,-0.008,47.000
,19477.000,"Schenk, Adam",0.752,0.107,0.000,0.926,20.839,0.021,215.000,0.636,0.043,0.000,0.943,30.188,-0.003,299.000,0.816,0.055,0.000,0.908,19.136,-0.048,109.000,0.230,0.055,0.000,0.972,74.584,-0.063,109.000,0.485,0.069,0.000,0.943,43.481,-0.001,159.000,0.547,0.053,0.000,0.924,36.847,-0.032,131.000
,14139.000,"Thomas, Justin",0.825,0.105,0.000,0.940,19.443,0.061,267.000,0.686,0.053,0.000,0.950,31.315,-0.004,357.000,0.883,0.087,0.000,0.900,16.216,0.054,80.000,0.409,0.083,0.000,0.962,48.354,0.070,132.000,0.470,0.071,0.000,0.919,47.557,-0.033,198.000,0.532,0.089,0.000,0.924,35.977,0.022,157.000
,14967.000,"Hadley, Chesson",0.705,0.085,0.000,0.890,23.382,-0.055,82.000,0.659,0.043,0.000,0.932,30.951,-0.004,117.000,0.823,0.074,0.000,0.889,16.500,-0.042,27.000,0.112,0.000,1.000,0.920,90.018,-0.198,25.000,0.453,0.067,0.000,0.933,43.397,-0.030,45.000,0.491,0.097,0.000,0.935,44.668,-0.036,31.000
,17550.000,"Van Rooyen, Erik",0.800,0.064,0.000,0.932,22.951,0.002,219.000,0.651,0.065,0.000,0.918,31.391,-0.004,293.000,0.868,0.139,0.000,0.972,18.238,0.001,72.000,0.332,0.075,0.000,0.978,57.498,-0.001,93.000,0.427,0.053,0.000,0.959,45.639,-0.019,171.000,0.601,0.089,0.000,0.919,38.007,-0.009,123.000
