run_timestamp,event_id,season,market_type,player_id,player_name,opponent_ids,p_model,p_win,p_top_n,score,summary
2026-03-18T21:49:34-05:00,475,2026,outright_win,17646,"Fitzpatrick, Matt",,0.01598154163433319,0.01598154163433319,,0.8351281538962549,"Fitzpatrick, Matt | market=outright_win | p_model=0.015982 | p_win=0.015982 | score=0.835128"
2026-03-18T21:49:34-05:00,475,2026,outright_win,16243,"Koepka, Brooks",,0.016089112308621912,0.016089112308621912,,0.8418365345791713,"Koepka, Brooks | market=outright_win | p_model=0.016089 | p_win=0.016089 | score=0.841837"
2026-03-18T21:49:34-05:00,475,2026,outright_win,19895,"Schauffele, Xander",,0.015410766731078144,0.015410766731078144,,0.798760148992471,"Schauffele, Xander | market=outright_win | p_model=0.015411 | p_win=0.015411 | score=0.798760"
2026-03-18T21:49:34-05:00,475,2026,outright_win,29433,"Bridgeman, Jacob",,0.014773952749548281,0.014773952749548281,,0.7565594263594303,"Bridgeman, Jacob | market=outright_win | p_model=0.014774 | p_win=0.014774 | score=0.756559"
2026-03-18T21:49:34-05:00,475,2026,outright_win,23602,"Hojgaard, Nicolai",,0.014161783164187456,0.014161783164187456,,0.7142407554859297,"Hojgaard, Nicolai | market=outright_win | p_model=0.014162 | p_win=0.014162 | score=0.714241"
2026-03-18T21:49:34-05:00,475,2026,outright_win,18841,"Hovland, Viktor",,0.012068240657753488,0.012068240657753488,,0.5542710083817609,"Hovland, Viktor | market=outright_win | p_model=0.012068 | p_win=0.012068 | score=0.554271"
2026-03-18T21:49:34-05:00,475,2026,outright_win,19840,"Ramey, Chad",,0.011828204202059123,0.011828204202059123,,0.5341806116089094,"Ramey, Chad | market=outright_win | p_model=0.011828 | p_win=0.011828 | score=0.534181"
2026-03-18T21:49:34-05:00,475,2026,outright_win,22985,"Smotherman, Austin",,0.011404781941216989,0.011404781941216989,,0.4977264814505038,"Smotherman, Austin | market=outright_win | p_model=0.011405 | p_win=0.011405 | score=0.497726"
2026-03-18T21:49:34-05:00,475,2026,outright_win,22760,"Hisatsune, Ryo",,0.011790796450243427,0.011790796450243427,,0.5310130107739257,"Hisatsune, Ryo | market=outright_win | p_model=0.011791 | p_win=0.011791 | score=0.531013"
2026-03-18T21:49:34-05:00,475,2026,outright_win,21756,"Cole, Eric",,0.01148622861695123,0.01148622861695123,,0.5048425516844043,"Cole, Eric | market=outright_win | p_model=0.011486 | p_win=0.011486 | score=0.504843"
2026-03-18T21:49:34-05:00,475,2026,outright_win,19846,"Bauchou, Zach",,0.011249889687447456,0.011249889687447456,,0.4840520685167045,"Bauchou, Zach | market=outright_win | p_model=0.011250 | p_win=0.011250 | score=0.484052"
2026-03-18T21:49:34-05:00,475,2026,outright_win,14636,"Spieth, Jordan",,0.01108392324249332,0.01108392324249332,,0.46918944737855106,"Spieth, Jordan | market=outright_win | p_model=0.011084 | p_win=0.011084 | score=0.469189"
2026-03-18T21:49:34-05:00,475,2026,outright_win,18474,"Smalley, Alex",,0.010352058421746586,0.010352058421746586,,0.40087912673985737,"Smalley, Alex | market=outright_win | p_model=0.010352 | p_win=0.010352 | score=0.400879"
2026-03-18T21:49:34-05:00,475,2026,outright_win,15466,"Cantlay, Patrick",,0.010287975262228249,0.010287975262228249,,0.3946695084401459,"Cantlay, Patrick | market=outright_win | p_model=0.010288 | p_win=0.010288 | score=0.394670"
2026-03-18T21:49:34-05:00,475,2026,outright_win,23604,"Clark, Wyndham",,0.01064541059808354,0.01064541059808354,,0.42882261499568514,"Clark, Wyndham | market=outright_win | p_model=0.010645 | p_win=0.010645 | score=0.428823"
2026-03-18T21:49:34-05:00,475,2026,outright_win,13126,"Taylor, Nick",,0.010094176679810397,0.010094176679810397,,0.37565243668808623,"Taylor, Nick | market=outright_win | p_model=0.010094 | p_win=0.010094 | score=0.375652"
2026-03-18T21:49:34-05:00,475,2026,outright_win,7399,"Glover, Lucas",,0.010270593880361181,0.010270593880361181,,0.39297859445796124,"Glover, Lucas | market=outright_win | p_model=0.010271 | p_win=0.010271 | score=0.392979"
2026-03-18T21:49:34-05:00,475,2026,outright_win,23014,"Theegala, Sahith",,0.010158468075844421,0.010158468075844421,,0.3820013963199021,"Theegala, Sahith | market=outright_win | p_model=0.010158 | p_win=0.010158 | score=0.382001"
2026-03-18T21:49:34-05:00,475,2026,outright_win,16283,"Rodgers, Patrick",,0.009577005858748863,0.009577005858748863,,0.32305874776586724,"Rodgers, Patrick | market=outright_win | p_model=0.009577 | p_win=0.009577 | score=0.323059"
2026-03-18T21:49:34-05:00,475,2026,outright_win,11276,"Horschel, Billy",,0.0095844257674723,0.0095844257674723,,0.3238332106806475,"Horschel, Billy | market=outright_win | p_model=0.009584 | p_win=0.009584 | score=0.323833"
2026-03-18T21:49:34-05:00,475,2026,outright_win,23838,"Hojgaard, Rasmus",,0.009568652965095879,0.009568652965095879,,0.3221861850340433,"Hojgaard, Rasmus | market=outright_win | p_model=0.009569 | p_win=0.009569 | score=0.322186"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17780,"Pendrith, Taylor",,0.00947711805444851,0.00947711805444851,,0.31257401282801534,"Pendrith, Taylor | market=outright_win | p_model=0.009477 | p_win=0.009477 | score=0.312574"
2026-03-18T21:49:34-05:00,475,2026,outright_win,15470,"Hossler, Beau",,0.009499053080128137,0.009499053080128137,,0.3148858633371256,"Hossler, Beau | market=outright_win | p_model=0.009499 | p_win=0.009499 | score=0.314886"
2026-03-18T21:49:34-05:00,475,2026,outright_win,16757,"Dou, Zecheng",,0.009394165312034056,0.009394165312034056,,0.30378253054366794,"Dou, Zecheng | market=outright_win | p_model=0.009394 | p_win=0.009394 | score=0.303783"
2026-03-18T21:49:34-05:00,475,2026,outright_win,28159,"Meissner, Mac",,0.009626638815809357,0.009626638815809357,,0.3282278777323112,"Meissner, Mac | market=outright_win | p_model=0.009627 | p_win=0.009627 | score=0.328228"
2026-03-18T21:49:34-05:00,475,2026,outright_win,14704,"Putnam, Andrew",,0.009315369150292704,0.009315369150292704,,0.2953593784039464,"Putnam, Andrew | market=outright_win | p_model=0.009315 | p_win=0.009315 | score=0.295359"
2026-03-18T21:49:34-05:00,475,2026,outright_win,11451,"Garnett, Brice",,0.00927496647913209,0.00927496647913209,,0.29101273985179665,"Garnett, Brice | market=outright_win | p_model=0.009275 | p_win=0.009275 | score=0.291013"
2026-03-18T21:49:34-05:00,475,2026,outright_win,14502,"Cauley, Bud",,0.008866325439418336,0.008866325439418336,,0.24595418757745366,"Cauley, Bud | market=outright_win | p_model=0.008866 | p_win=0.008866 | score=0.245954"
2026-03-18T21:49:34-05:00,475,2026,outright_win,20766,"Brown, Dan",,0.009008341415597252,0.009008341415597252,,0.26184471752992106,"Brown, Dan | market=outright_win | p_model=0.009008 | p_win=0.009008 | score=0.261845"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17576,"Conners, Corey",,0.008224953799710973,0.008224953799710973,,0.17086642505381963,"Conners, Corey | market=outright_win | p_model=0.008225 | p_win=0.008225 | score=0.170866"
2026-03-18T21:49:34-05:00,475,2026,outright_win,23505,"McGreevy, Max",,0.00853687097246574,0.00853687097246574,,0.20808828946862065,"McGreevy, Max | market=outright_win | p_model=0.008537 | p_win=0.008537 | score=0.208088"
2026-03-18T21:49:34-05:00,475,2026,outright_win,27364,"Thompson, Davis",,0.008434946761416592,0.008434946761416592,,0.19607714982444396,"Thompson, Davis | market=outright_win | p_model=0.008435 | p_win=0.008435 | score=0.196077"
2026-03-18T21:49:34-05:00,475,2026,outright_win,18424,"Roy, Kevin",,0.008538177198211785,0.008538177198211785,,0.20824128766054795,"Roy, Kevin | market=outright_win | p_model=0.008538 | p_win=0.008538 | score=0.208241"
2026-03-18T21:49:34-05:00,475,2026,outright_win,15980,"Lipsky, David",,0.007984750571543436,0.007984750571543436,,0.14122728952697997,"Lipsky, David | market=outright_win | p_model=0.007985 | p_win=0.007985 | score=0.141227"
2026-03-18T21:49:34-05:00,475,2026,outright_win,14139,"Thomas, Justin",,0.008190637539751492,0.008190637539751492,,0.1666854839913932,"Thomas, Justin | market=outright_win | p_model=0.008191 | p_win=0.008191 | score=0.166685"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17536,"Spaun, J.J.",,0.008078261373674447,0.008078261373674447,,0.15287041832835058,"Spaun, J.J. | market=outright_win | p_model=0.008078 | p_win=0.008078 | score=0.152870"
2026-03-18T21:49:34-05:00,475,2026,outright_win,22465,"Penge, Marco",,0.00828815657616806,0.00828815657616806,,0.17852132272542326,"Penge, Marco | market=outright_win | p_model=0.008288 | p_win=0.008288 | score=0.178521"
2026-03-18T21:49:34-05:00,475,2026,outright_win,34969,"Wilkes, Tyler",,0.007454336793279646,0.007454336793279646,,0.07248972840328607,"Wilkes, Tyler | market=outright_win | p_model=0.007454 | p_win=0.007454 | score=0.072490"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17538,"Homa, Max",,0.00780584602542948,0.00780584602542948,,0.11856668888209945,"Homa, Max | market=outright_win | p_model=0.007806 | p_win=0.007806 | score=0.118567"
2026-03-18T21:49:34-05:00,475,2026,outright_win,8480,"Streelman, Kevin",,0.007377580774744761,0.007377580774744761,,0.06213952204590404,"Streelman, Kevin | market=outright_win | p_model=0.007378 | p_win=0.007378 | score=0.062140"
2026-03-18T21:49:34-05:00,475,2026,outright_win,22002,"Dumont De Chassart, Adrien",,0.00760581054566385,0.00760581054566385,,0.09260624613293149,"Dumont De Chassart, Adrien | market=outright_win | p_model=0.007606 | p_win=0.007606 | score=0.092606"
2026-03-18T21:49:34-05:00,475,2026,outright_win,31343,"Ford, David",,0.0077591346189314,0.0077591346189314,,0.11256455527214604,"Ford, David | market=outright_win | p_model=0.007759 | p_win=0.007759 | score=0.112565"
2026-03-18T21:49:34-05:00,475,2026,outright_win,13470,"Kizzire, Patton",,0.007634772862348187,0.007634772862348187,,0.09640693417392143,"Kizzire, Patton | market=outright_win | p_model=0.007635 | p_win=0.007635 | score=0.096407"
2026-03-18T21:49:34-05:00,475,2026,outright_win,32457,"Keefer, Johnny",,0.007730885131682794,0.007730885131682794,,0.10891710755776206,"Keefer, Johnny | market=outright_win | p_model=0.007731 | p_win=0.007731 | score=0.108917"
2026-03-18T21:49:34-05:00,475,2026,outright_win,15651,"Ventura, Kris",,0.007621812540219643,0.007621812540219643,,0.09470795305801598,"Ventura, Kris | market=outright_win | p_model=0.007622 | p_win=0.007622 | score=0.094708"
2026-03-18T21:49:34-05:00,475,2026,outright_win,24766,"Kim, Tom",,0.007856888330887742,0.007856888330887742,,0.12508438687637793,"Kim, Tom | market=outright_win | p_model=0.007857 | p_win=0.007857 | score=0.125084"
2026-03-18T21:49:34-05:00,475,2026,outright_win,11049,"Simpson, Webb",,0.007501956075904577,0.007501956075904577,,0.07885754213240426,"Simpson, Webb | market=outright_win | p_model=0.007502 | p_win=0.007502 | score=0.078858"
2026-03-18T21:49:34-05:00,475,2026,outright_win,25094,"Fishburn, Patrick",,0.007744107961932161,0.007744107961932161,,0.11062603671687898,"Fishburn, Patrick | market=outright_win | p_model=0.007744 | p_win=0.007744 | score=0.110626"
2026-03-18T21:49:34-05:00,475,2026,outright_win,26850,"Svensson, Jesper",,0.007201089781181142,0.007201089781181142,,0.03792611854042531,"Svensson, Jesper | market=outright_win | p_model=0.007201 | p_win=0.007201 | score=0.037926"
2026-03-18T21:49:34-05:00,475,2026,outright_win,32330,"Clanton, Luke",,0.007144881440618739,0.007144881440618739,,0.030089963383360233,"Clanton, Luke | market=outright_win | p_model=0.007145 | p_win=0.007145 | score=0.030090"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17639,"Blair, Zac",,0.00701771784986683,0.00701771784986683,,0.01213181804667516,"Blair, Zac | market=outright_win | p_model=0.007018 | p_win=0.007018 | score=0.012132"
2026-03-18T21:49:34-05:00,475,2026,outright_win,18103,"Bezuidenhout, Christiaan",,0.007162131169837278,0.007162131169837278,,0.03250133157694477,"Bezuidenhout, Christiaan | market=outright_win | p_model=0.007162 | p_win=0.007162 | score=0.032501"
2026-03-18T21:49:34-05:00,475,2026,outright_win,17488,"Im, Sungjae",,0.007014712267210511,0.007014712267210511,,0.011703441396700107,"Im, Sungjae | market=outright_win | p_model=0.007015 | p_win=0.007015 | score=0.011703"
2026-03-18T21:49:34-05:00,475,2026,outright_win,20706,"Wallace, Matt",,0.0070762620986273015,0.0070762620986273015,,0.020439561593099943,"Wallace, Matt | market=outright_win | p_model=0.007076 | p_win=0.007076 | score=0.020440"
2026-03-18T21:49:34-05:00,475,2026,outright_win,20722,"Schmid, Matti",,0.0070536185827412504,0.0070536185827412504,,0.01723450476633012,"Schmid, Matti | market=outright_win | p_model=0.007054 | p_win=0.007054 | score=0.017235"
2026-03-18T21:49:34-05:00,475,2026,outright_win,25003,"Walker, Danny",,0.0072015982685877155,0.0072015982685877155,,0.03799672861057697,"Walker, Danny | market=outright_win | p_model=0.007202 | p_win=0.007202 | score=0.037997"
2026-03-18T21:49:34-05:00,475,2026,outright_win,16715,"Ryder, Sam",,0.007025391352456522,0.007025391352456522,,0.013224667677459228,"Ryder, Sam | market=outright_win | p_model=0.007025 | p_win=0.007025 | score=0.013225"
2026-03-18T21:49:34-05:00,475,2026,outright_win,26653,"Eckroat, Austin",,0.007287124540564225,0.007287124540564225,,0.04980277480358728,"Eckroat, Austin | market=outright_win | p_model=0.007287 | p_win=0.007287 | score=0.049803"
2026-03-18T21:49:34-05:00,475,2026,outright_win,10873,"Skinns, David",,0.006942262023878458,0.006942262023878458,,0.0013214069264977897,"Skinns, David | market=outright_win | p_model=0.006942 | p_win=0.006942 | score=0.001321"
2026-03-18T21:49:34-05:00,475,2026,outright_win,13412,"Olesen, Thorbjorn",,0.006862354545296122,0.006862354545296122,,-0.0102556434996688,"Olesen, Thorbjorn | market=outright_win | p_model=0.006862 | p_win=0.006862 | score=-0.010256"
2026-03-18T21:49:34-05:00,475,2026,outright_win,24550,"Ghim, Doug",,0.006767654335809236,0.006767654335809236,,-0.024151706840025752,"Ghim, Doug | market=outright_win | p_model=0.006768 | p_win=0.006768 | score=-0.024152"
2026-03-18T21:49:34-05:00,475,2026,outright_win,23504,"Hoey, Rico",,0.006920979222235827,0.006920979222235827,,-0.001748988803446563,"Hoey, Rico | market=outright_win | p_model=0.006921 | p_win=0.006921 | score=-0.001749"
2026-03-18T21:49:34-05:00,475,2026,outright_win,28635,"McCarty, Matt",,0.006835677415991002,0.006835677415991002,,-0.014150679386246296,"McCarty, Matt | market=outright_win | p_model=0.006836 | p_win=0.006836 | score=-0.014151"
2026-03-18T21:49:34-05:00,475,2026,outright_win,11657,"Norlander, Henrik",,0.006920897414131482,0.006920897414131482,,-0.00176080918105795,"Norlander, Henrik | market=outright_win | p_model=0.006921 | p_win=0.006921 | score=-0.001761"
2026-03-18T21:49:34-05:00,475,2026,outright_win,14792,"Saddier, Adrien",,0.006798855654101747,0.006798855654101747,,-0.019551942666575384,"Saddier, Adrien | market=outright_win | p_model=0.006799 | p_win=0.006799 | score=-0.019552"
2026-03-18T21:49:34-05:00,475,2026,outright_win,25319,"VanDerLaan, John",,0.006706931284192747,0.006706931284192747,,-0.03316474284680754,"VanDerLaan, John | market=outright_win | p_model=0.006707 | p_win=0.006707 | score=-0.033165"
2026-03-18T21:49:34-05:00,475,2026,outright_win,13872,"Bradley, Keegan",,0.006746487330006588,0.006746487330006588,,-0.02728428064832621,"Bradley, Keegan | market=outright_win | p_model=0.006746 | p_win=0.006746 | score=-0.027284"
